Year,location,plot,rep,exp,trt,var,Nfert,seedyld,grassyld,ht,lod,N,P,K,S,Ca,Mg,Na,Zn,Fe,Mn,Cu,B,UA,KL,RHA,FUC,ARA,XYL,MAN,GAL,GLC,ash,IVTD,ADF,NDF,CP,DM
2013,Mor,4303,3,N,13,switch,0,NA,7160,95,0,0.4,0.06,0.4,0.05,0.3,0.27,0,8,50,27,6,3,12.27509,178.9854,1.968593,0.7782677,26.14023,212.3717,3.454008,7.509905,320.6057,3.504544,35.35019,52.98682,80.16344,0,94.52113
2013,Mor,4304,3,N,2,TLI,40,728,11360,151,6,0.9,0.14,1.4,0.06,0.19,0.13,0,10,63,45,6,3,19.96495,151.0609,0.8109274,0.2327983,19.98725,152.738,5.983324,6.557523,293.7654,7.387062,46.30959,51.32279,71.82487,1.561161,94.08003
2013,Mor,4305,3,N,12,rush,200,347,8080,135,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.11615,136.7944,1.102416,0.9135066,17.72712,128.7246,8.378607,5.985813,266.4256,5.925848,58.43237,46.05867,63.26169,7.487001,94.40948
2013,Mor,4306,3,N,16,switch,120,NA,9700,110,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0476,187.3577,2.666211,0.439721,23.0749,195.3738,6.02315,8.736517,317.1152,4.074169,32.77653,54.14529,81.96504,0,93.98392
2013,Mor,4307,3,N,5,TLI,160,632,12160,138,8,1.1,0.13,1.3,0.07,0.2,0.13,0,11,50,42,5,3,20.72401,143.6188,0.7611156,0.2649406,18.72611,138.2719,7.424726,6.872994,269.8581,7.239324,53.72719,47.12174,66.47515,3.359228,94.00448
2013,Mor,4308,3,N,11,rush,160,430,9760,142,10,0.5,0.05,0.4,0.05,0.27,0.26,0,7,56,167,6,4,21.31249,142.0277,1.18462,0.5878612,18.2824,130.9225,8.092784,6.649468,269.3549,6.91349,54.99188,47.06906,65.37108,6.423574,94.16043
2013,Mor,4309,3,N,14,switch,40,NA,8100,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.27796,183.7635,2.415184,0.857068,24.31115,200.5684,4.914178,8.604105,298.8384,2.715817,36.62518,49.64645,78.5082,0,94.28886
2013,Mor,4310,3,N,3,TLI,80,1035,11500,153,6,0.7,0.12,1.2,0.05,0.2,0.1,0,8,48,46,7,3,17.8227,141.8384,0.2240691,0.3822888,19.40456,152.619,5.987981,5.780565,274.9502,5.858035,53.25058,46.01086,67.68708,3.456335,94.38081
2013,Mor,4311,3,N,7,rush,0,452,10100,155,4,0.6,0.1,1,0.04,0.13,0.07,0,6,30,36,4,2,17.23894,132.4642,0.213815,0.780878,20.70841,154.0089,5.313339,5.089338,282.9604,6.391751,55.90494,46.69349,66.98412,5.19496,94.62038
2013,Mor,4312,3,N,15,switch,80,NA,10460,110,1,0.6,0.05,0.3,0.07,0.33,0.22,0,7,34,18,5,3,15.40686,194.4961,2.50634,0.7335634,22.74257,208.0646,5.973938,7.881833,331.8381,2.779243,29.36974,56.56355,84.82695,0,94.6287
2013,Mor,4313,3,N,1,TLI,0,728,11360,151,4,1.6,0.15,1.8,0.09,0.26,0.15,0,12,98,59,5,3,21.1389,156.6055,1.687603,0.1939073,16.19823,123.9383,9.466005,7.904757,265.9899,6.414399,52.01801,47.90143,65.59268,3.895927,93.97614
2013,Mor,4314,3,N,9,rush,80,405,11100,147,8,1,0.14,1.2,0.07,0.19,0.11,0,9,54,51,4,2,20.23566,148.2127,1.44645,0.4943816,17.74718,131.2658,8.504049,6.786213,273.6118,6.52925,51.86863,48.34454,67.3412,5.171921,94.1952
2013,Mor,4315,3,N,18,switch,200,NA,10940,110,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.30542,196.6839,2.065395,0.7058077,22.12965,213.1107,5.172551,7.164307,336.0486,2.337405,27.25675,56.74904,86.22728,0,94.83384
2013,Mor,4316,3,N,6,TLI,200,282,10000,143,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.25905,137.4204,-0.05206776,0.198828,20.28503,165.369,5.143567,5.62657,271.9449,5.583876,55.45376,44.6165,67.38787,3.826332,94.39307
2013,Mor,4317,3,N,10,rush,120,432,9760,140,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.82202,140.7453,0.4509114,0.2398514,19.90949,148.4398,7.1936,6.372583,271.1936,7.327002,53.44754,47.39007,67.272,6.904906,94.16251
2013,Mor,4318,3,N,17,switch,160,NA,11500,120,2,0.5,0.04,0.2,0.06,0.27,0.26,0,5,39,37,5,3,14.87011,190.265,2.60681,0.6846093,22.43179,207.6245,5.704469,7.783855,323.369,2.462612,31.6335,54.81023,83.36845,0,94.50037
2013,Mor,4401,4,N,9,rush,80,441,11520,142,8,0.6,0.09,0.9,0.04,0.16,0.09,0,7,43,43,3,2,18.96586,131.424,0.7368348,0.9942067,20.95358,144.7241,6.953091,6.029357,259.7775,6.042083,60.66016,43.33177,62.93068,3.406392,94.61233
2013,Mor,4402,4,N,4,TLI,120,958,10940,150,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.41937,133.0273,0.9036288,0.8980173,17.97195,133.5186,6.676822,5.591819,271.6558,6.167921,59.21109,45.72946,63.51546,4.296528,94.55321
2013,Mor,4403,4,N,18,switch,200,NA,10220,135,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.71728,191.9559,1.859332,0.5101855,21.08435,186.9986,6.736783,8.03989,320.6487,3.776742,30.79308,54.52192,83.73463,0,94.21513
2013,Mor,4404,4,N,10,rush,120,355,10580,145,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.28607,140.3781,1.482612,0.5434465,19.12128,135.7951,8.459808,6.920399,264.9546,6.761677,57.54167,46.31078,63.56042,5.151495,94.16324
2013,Mor,4405,4,N,2,TLI,40,936,12740,148,6,0.7,0.09,1.2,0.04,0.16,0.09,0,6,33,33,4,2,15.79026,145.7827,0.2581694,0.4253807,21.59205,169.5835,4.199825,5.450626,300.939,6.658492,46.96307,50.65776,72.37706,5.00907,94.49922
2013,Mor,4406,4,N,14,switch,40,NA,10680,120,0,0.3,0.04,0.4,0.04,0.26,0.19,0,7,48,154,5,3,10.68127,182.2272,1.999545,0.921476,24.98846,216.2623,3.428451,8.154931,314.9037,3.348048,34.29789,51.53257,81.36633,0,94.42813
2013,Mor,4407,4,N,7,rush,0,519,11980,155,4,0.5,0.09,0.9,0.04,0.15,0.08,0,6,40,35,5,2,13.916,137.6189,0.528825,0.580651,21.81494,164.8056,5.135984,5.637582,284.4947,6.794865,53.64447,47.42703,68.24986,1.279887,94.56713
2013,Mor,4408,4,N,3,TLI,80,794,10360,150,6,0.5,0.1,1.1,0.04,0.16,0.07,0,7,44,34,5,2,15.35745,138.9614,0.1218982,0.2034763,18.89009,151.793,5.047479,5.34622,283.2289,5.674688,54.56015,45.98735,68.42664,5.493449,94.5474
2013,Mor,4409,4,N,17,switch,160,NA,9520,120,1,0.6,0.06,0.4,0.07,0.29,0.29,0,12,41,43,10,3,16.92571,190.011,2.586834,0.6782219,22.24046,204.7017,5.976871,7.813526,320.1422,2.591316,31.71673,54.84499,82.7019,0,94.48324
2013,Mor,4410,4,N,11,rush,160,322,5960,142,10,0.9,0.14,1.3,0.05,0.14,0.11,0,10,49,48,3,2,17.45128,140.1884,1.144992,0.762126,19.24765,139.0531,7.443795,6.23416,276.1151,6.68793,54.19964,47.57703,66.45718,1.70321,94.34897
2013,Mor,4411,4,N,5,TLI,160,410,11400,145,9,1.2,0.13,1.6,0.07,0.26,0.15,0,11,83,56,5,3,22.22086,148.2104,0.9610201,0.3162029,18.40292,138.5732,7.366579,6.976154,276.3882,7.543611,50.18671,49.35105,68.16983,3.170378,94.02793
2013,Mor,4412,4,N,16,switch,120,NA,9640,110,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31706,188.5762,2.493411,0.6837762,24.25336,211.0827,5.113411,8.275382,325.1339,3.461442,31.12238,55.00141,83.4558,0,94.2902
2013,Mor,4413,4,N,8,rush,40,627,13460,148,6,0.9,0.12,1.4,0.06,0.16,0.12,0,7,52,36,4,2,18.78765,135.8211,1.066476,0.7819251,19.20408,141.4727,6.80136,5.601254,279.1493,6.087906,56.87469,47.34452,65.27779,2.242661,94.50116
2013,Mor,4414,4,N,1,TLI,0,744,10440,156,4,0.6,0.13,1.2,0.03,0.16,0.08,0,6,34,37,4,2,15.4293,141.0435,0.1104665,0.5858066,21.72264,167.9456,4.011819,5.091746,297.8275,6.319511,49.29181,49.33442,71.43591,4.217175,94.63503
2013,Mor,4415,4,N,15,switch,80,NA,8300,105,0,0.6,0.06,0.3,0.08,0.35,0.24,0,10,40,20,6,3,14.97028,189.9441,2.688026,0.7325843,21.2925,190.3626,6.099156,8.275115,325.5119,3.778707,32.93959,55.30127,82.22837,0,94.31655
2013,Mor,4416,4,N,12,rush,200,421,9440,138,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.07047,145.4235,0.8961452,0.2613186,18.94982,145.7167,8.044177,7.09236,263.3947,6.760443,54.86878,46.73587,64.95065,7.302339,94.14554
2013,Mor,4417,4,N,6,TLI,200,580,10920,148,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8292,141.1406,1.331218,0.6958857,18.28555,138.0347,6.91574,6.264203,272.7958,5.876263,56.25991,46.26257,64.95735,3.349882,94.32662
2013,Mor,4418,4,N,13,switch,0,NA,8600,115,0,0.5,0.11,0.6,0.06,0.33,0.3,0,13,56,36,6,4,10.86146,179.4603,2.114036,0.7966517,26.0176,209.8677,3.658222,8.178198,313.8947,4.182174,36.57454,52.13462,78.68502,0,94.49325
2013,Ros,5101,1,N,16,switch,120,NA,11380,115,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.64969,178.1683,1.430423,0.5698525,25.27664,201.5539,4.998535,7.468785,310.6248,3.851463,35.22104,51.89083,80.48286,0,94.30209
2013,Ros,5102,1,N,12,rush,200,420,9940,136,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42084,144.392,0.9399245,0.2383231,18.33624,143.5881,7.033891,6.824244,260.6162,4.24315,61.44049,42.21003,62.17474,2.475937,94.5929
2013,Ros,5103,1,N,5,TLI,160,759,10540,149,4,0.9,0.06,1,0.05,0.2,0.16,0,6,30,20,5,2,18.16712,145.5677,0.9989738,0.6704031,21.345,147.379,7.1866,7.069313,251.1942,3.926365,59.64844,40.78578,61.66357,7.881649,94.53173
2013,Ros,5104,1,N,14,switch,40,NA,11140,120,2,0.4,0.07,0.6,0.06,0.29,0.18,0,18,43,20,12,6,20.35957,187.3271,2.030149,0.6066166,22.62061,191.2439,6.515336,8.105662,321.8226,4.458773,32.86539,55.36297,81.93738,0,94.44212
2013,Ros,5105,1,N,10,rush,120,495,11980,140,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.28687,144.5585,0.9609327,0.7049122,20.0827,144.0459,8.07156,7.047914,246.8935,4.286914,60.291,40.83258,61.59596,2.034362,94.6188
2013,Ros,5106,1,N,3,TLI,80,843,12680,147,2,0.7,0.07,1.1,0.05,0.17,0.15,0,6,26,20,6,2,18.03865,146.2403,0.4321696,0.229695,21.45782,157.064,5.451453,6.205551,278.7786,4.623728,53.33898,45.19435,67.8511,3.865468,94.408
2013,Ros,5107,1,N,17,switch,160,NA,11440,130,2,0.4,0.1,0.6,0.03,0.2,0.17,0,12,25,16,8,2,14.62137,176.6861,1.174886,0.6840551,26.22147,206.172,3.865157,6.865631,324.2761,4.309557,34.39857,54.02537,81.19086,0,94.6252
2013,Ros,5108,1,N,7,rush,0,315,7100,133,3,0.6,0.06,0.8,0.04,0.14,0.16,0,6,32,21,5,2,19.34152,140.5404,0.7316791,0.718922,22.25371,158.8885,6.936987,6.537906,256.2899,4.652905,58.06248,42.28254,63.94032,5.059891,94.37116
2013,Ros,5109,1,N,1,TLI,0,523,7580,135,2,0.5,0.06,0.8,0.04,0.15,0.14,0,6,24,20,7,2,20.2156,142.7394,0.7182906,0.2937446,21.67544,158.1433,6.266551,6.533699,265.6152,4.405955,56.47957,43.0561,65.97272,10.6681,94.20116
2013,Ros,5110,1,N,15,switch,80,NA,12000,130,2,0.4,0.04,0.4,0.04,0.22,0.2,0,12,40,23,9,3,16.8554,186.6977,1.683516,0.373673,24.33808,206.7059,5.595218,7.777292,317.5402,3.587564,31.27775,53.76893,83.23801,0,94.4092
2013,Ros,5111,1,N,9,rush,80,526,10380,140,4,0.7,0.06,0.9,0.05,0.14,0.17,0,6,28,16,6,2,17.9328,142.8699,0.9066249,0.6205084,20.43319,146.1609,7.005715,6.790357,254.5523,4.028934,60.67742,40.82175,61.72445,9.188643,94.55541
2013,Ros,5112,1,N,6,TLI,200,742,10240,142,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6177,144.0235,1.008109,0.5462364,18.64225,133.3522,7.235509,6.747262,253.6821,3.989967,60.36932,41.22999,61.46694,5.251605,94.47598
2013,Ros,5113,1,N,18,switch,200,NA,11240,135,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.91647,176.6371,1.202713,0.8262041,27.6883,211.0728,3.940283,7.496412,315.2016,4.200157,35.12503,52.46415,80.37121,0,94.69176
2013,Ros,5114,1,N,11,rush,160,420,11820,140,6,1.1,0.08,1.1,0.07,0.17,0.21,0,7,32,18,6,2,18.66473,144.6255,0.8464687,0.5523396,19.67152,139.1356,7.676631,6.906337,254.142,4.640644,59.70335,42.29044,61.39736,4.49858,94.48606
2013,Ros,5115,1,N,2,TLI,40,776,10140,145,2,0.8,0.08,1.1,0.05,0.19,0.17,0,6,25,14,5,2,19.03918,147.7956,0.6036079,0.3845437,22.4905,154.5642,5.904289,6.769102,273.1383,5.277786,52.87678,45.40379,67.04457,3.705979,94.33791
2013,Ros,5116,1,N,13,switch,0,NA,10580,115,2,0.3,0.08,0.3,0.04,0.31,0.16,0,14,42,19,4,4,11.67379,183.005,1.833546,0.8799592,25.29517,207.0887,4.090409,8.747113,319.5421,5.220334,32.99983,53.04365,82.50726,0,94.27592
2013,Ros,5117,1,N,8,rush,40,721,12680,145,4,1,0.09,0.9,0.06,0.19,0.2,0,7,37,15,5,2,19.49352,150.301,1.170251,0.3795041,20.67134,140.5988,8.110888,7.691949,254.6162,5.458257,56.48075,43.47581,63.17601,7.136415,94.28379
2013,Ros,5118,1,N,4,TLI,120,961,12140,142,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.63026,149.8466,1.021355,0.3922188,18.78681,131.981,7.921866,7.099904,259.8338,4.526298,56.6059,43.27156,64.03344,10.11152,94.33099
2013,Ros,5201,2,N,2,TLI,40,708,10320,130,2,0.6,0.05,0.8,0.04,0.17,0.14,0,6,25,16,6,2,19.50657,141.553,0.8173755,0.4258357,21.2541,153.6715,6.361996,6.66515,261.6749,4.453288,58.67441,42.18996,64.16637,3.361631,94.28944
2013,Ros,5202,2,N,9,rush,80,511,11260,150,5,0.7,0.05,0.8,0.04,0.16,0.13,0,7,24,14,6,2,17.30452,147.6732,1.016638,0.1113058,21.91931,162.988,6.546911,7.28495,266.7451,4.583504,57.4773,43.29736,64.83242,5.598305,94.38152
2013,Ros,5203,2,N,17,switch,160,NA,12440,135,2,0.3,0.11,0.6,0.03,0.16,0.15,0,9,24,12,5,2,14.14457,175.9082,1.263478,0.8319886,26.43422,212.2531,2.963057,6.672998,327.4388,3.946763,34.47329,53.9758,81.54565,0,94.80459
2013,Ros,5204,2,N,5,TLI,160,826,11740,145,6,1,0.07,1.1,0.06,0.19,0.17,0,5,29,21,4,2,18.38172,145.4049,1.092283,0.5965668,19.82908,134.0471,7.944724,7.194515,252.7793,4.617881,59.75456,41.84845,61.8078,8.960704,94.48412
2013,Ros,5205,2,N,11,rush,160,450,11480,145,6,1.2,0.07,1.1,0.07,0.19,0.2,0,7,36,22,5,2,20.27319,149.0657,1.06274,0.7344672,20.70474,140.783,8.410257,7.244926,258.019,5.253571,56.75639,44.47272,62.95997,10.08237,94.50864
2013,Ros,5206,2,N,13,switch,0,NA,7180,110,4,0.3,0.06,0.3,0.04,0.25,0.2,0,14,38,12,12,4,11.45114,184.4525,2.361321,0.8946347,26.99645,216.7239,4.194232,9.105261,316.4528,4.738233,33.8182,53.10962,81.63164,0,94.53235
2013,Ros,5207,2,N,3,TLI,80,995,11320,140,4,0.5,0.04,0.8,0.03,0.15,0.14,0,5,22,18,6,2,18.32049,144.9774,0.6244708,0.3238495,21.12812,159.111,5.811421,6.161027,269.2346,3.657575,55.89477,42.94453,66.68958,4.056254,94.44967
2013,Ros,5208,2,N,8,rush,40,420,9100,142,3,0.6,0.05,0.7,0.04,0.13,0.14,0,6,24,15,6,3,19.45743,146.715,0.7534875,0.6145186,21.63701,156.956,7.253119,6.663754,256.056,3.747378,56.57312,41.9218,64.5282,11.18694,94.48507
2013,Ros,5209,2,N,18,switch,200,NA,11460,130,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.47964,176.676,1.480476,0.7357241,26.53803,206.8402,3.87096,7.593513,316.4271,4.409296,35.43715,52.56748,80.18997,0,94.427
2013,Ros,5210,2,N,6,TLI,200,826,10140,140,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.97957,149.43,0.9538859,0.6478211,18.66919,135.2342,8.453076,7.144587,247.6668,4.107839,58.74072,41.6981,61.65747,10.54485,94.54579
2013,Ros,5211,2,N,10,rush,120,526,12780,145,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.34,143.2306,0.8239433,0.6317731,19.39948,137.6808,7.958428,6.722623,251.2917,4.247184,60.50312,41.37801,61.72289,8.090384,94.54134
2013,Ros,5212,2,N,14,switch,40,NA,12800,120,2,0.3,0.06,0.5,0.05,0.21,0.15,0,15,33,19,11,5,14.45822,186.4702,1.690156,0.6860192,23.91512,207.5521,4.557761,7.350335,333.1942,4.077034,30.2045,55.84044,84.42389,0,94.51808
2013,Ros,5213,2,N,4,TLI,120,759,11840,145,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5571,144.8322,1.08657,0.7570258,19.84097,140.3816,7.387921,6.871984,255.5491,4.302322,59.57158,42.23513,61.6287,4.1958,94.53563
2013,Ros,5214,2,N,7,rush,0,405,8080,140,3,0.6,0.07,0.7,0.04,0.14,0.13,0,7,26,14,7,3,17.69759,144.8294,0.5803773,0.5261028,22.8985,163.2503,6.485029,6.742002,264.5035,5.136435,55.47616,43.89478,65.51575,3.233975,94.4196
2013,Ros,5215,2,N,15,switch,80,NA,12220,119,2,0.4,0.04,0.4,0.04,0.19,0.19,0,11,39,20,7,4,16.4498,186.2974,1.602943,0.5011633,23.69184,201.7196,5.624391,7.698486,319.1721,3.777432,32.12,53.75455,82.88371,0,94.4374
2013,Ros,5216,2,N,1,TLI,0,590,9240,140,2,0.6,0.09,0.9,0.04,0.16,0.13,0,7,25,14,6,3,18.18331,143.4264,0.6501033,0.442055,21.517,153.1949,5.975454,6.561667,268.1354,5.036153,55.88013,43.71471,65.96998,3.722267,94.35256
2013,Ros,5217,2,N,12,rush,200,300,10640,147,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.14743,163.0247,1.446419,0.3811799,17.84557,130.9902,9.859613,8.497266,259.4292,6.02802,52.1103,46.98719,64.68457,5.067483,94.36209
2013,Ros,5218,2,N,16,switch,120,NA,12960,125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.53101,185.8787,1.572633,0.5557596,25.86488,210.8376,5.117332,7.803474,321.7371,4.112898,31.52406,54.37053,83.08453,0,94.54884
2013,Ros,5301,3,N,18,switch,200,NA,13500,135,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.92077,173.6056,1.273739,0.7939124,26.35445,205.9794,3.336996,6.861718,324.6916,4.230273,35.67692,53.20857,80.69209,0,94.51862
2013,Ros,5302,3,N,6,TLI,200,793,10540,140,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.91805,143.2969,0.9657848,0.6792916,19.90526,139.8638,7.473086,6.849991,250.2564,3.859758,62.09656,40.35872,60.24879,3.635132,94.63572
2013,Ros,5303,3,N,10,rush,120,330,10080,130,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.08823,144.3012,0.9572285,0.1667256,18.02548,136.534,7.771542,6.800502,260.989,4.459346,61.16516,42.59918,62.38637,5.096189,94.43797
2013,Ros,5304,3,N,15,switch,80,NA,12940,120,2,0.5,0.05,0.4,0.05,0.24,0.2,0,15,61,23,11,4,18.51138,187.9084,1.689193,0.3228456,21.81051,192.6857,6.54648,8.16665,307.2379,3.747729,32.23076,52.49025,81.98249,0,94.28441
2013,Ros,5305,3,N,3,TLI,80,1113,13300,150,2,0.8,0.06,0.9,0.05,0.18,0.13,0,6,23,13,5,2,19.58949,144.7539,0.820262,0.3843511,20.63565,143.7841,6.980076,6.79126,259.831,4.144367,59.08357,41.87626,63.01514,6.039425,94.33497
2013,Ros,5306,3,N,11,rush,160,405,12240,142,8,1,0.07,0.9,0.06,0.16,0.14,0,7,29,16,5,2,20.59505,142.7747,0.8783484,0.8858855,19.91173,130.7127,9.061331,7.06948,242.2793,4.225245,61.80858,40.45184,59.65527,3.029547,94.57807
2013,Ros,5307,3,N,16,switch,120,NA,12460,130,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.91029,186.6259,1.652978,0.509819,23.42616,203.219,5.132788,7.457455,328.2884,4.250968,30.51681,55.59184,84.00461,0,94.47205
2013,Ros,5308,3,N,4,TLI,120,911,12060,145,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.13148,147.0895,0.744673,0.08699387,20.32953,153.867,5.80493,6.645947,274.1573,4.476395,56.07016,44.38225,65.92584,1.742445,94.43855
2013,Ros,5309,3,N,9,rush,80,450,11220,140,6,0.7,0.06,0.8,0.05,0.17,0.13,0,7,28,15,6,3,18.64018,143.5329,0.761893,0.5570017,21.05774,147.6461,7.653194,6.907915,251.7861,4.5455,58.93326,41.4572,62.59387,2.267988,94.43271
2013,Ros,5310,3,N,13,switch,0,NA,8520,110,2,0.3,0.06,0.3,0.04,0.21,0.17,0,13,33,13,15,4,10.65547,187.0558,2.012105,1.011166,26.64612,228.0541,3.360052,8.098835,324.8588,3.786981,30.59347,54.32418,84.02614,0,94.85975
2013,Ros,5311,3,N,2,TLI,40,894,10400,137,2,0.6,0.07,1,0.05,0.19,0.16,0,7,28,15,6,3,18.37912,143.2564,0.7253401,0.5992118,22.06861,157.1295,5.897689,6.679087,266.2121,4.706955,57.09431,43.37629,64.55776,5.954726,94.53526
2013,Ros,5312,3,N,12,rush,200,556,11520,145,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.52555,146.2966,1.270387,0.9263719,20.33018,140.4581,8.61604,7.599427,243.767,4.757673,61.92674,41.25088,59.09739,4.295713,94.68175
2013,Ros,5313,3,N,17,switch,160,NA,12720,130,2,0.3,0.09,0.6,0.03,0.18,0.17,0,14,24,18,13,3,14.11183,178.7339,1.230901,0.6507228,25.9083,209.2532,3.463332,6.954803,326.5297,3.815265,33.18263,53.47909,82.50508,0,94.48584
2013,Ros,5314,3,N,5,TLI,160,1029,11440,146,6,0.9,0.07,1,0.06,0.2,0.16,0,6,27,19,5,2,19.74267,141.6487,0.9622627,0.7665125,20.33059,137.3925,7.877429,7.030665,246.5656,4.403882,62.36536,40.28307,59.77469,2.81916,94.50896
2013,Ros,5315,3,N,7,rush,0,300,8820,131,2,0.6,0.07,0.7,0.04,0.13,0.11,0,7,24,14,7,3,18.6971,141.9393,0.6199532,0.5040663,21.63713,159.314,6.866341,6.534788,261.2425,4.759342,57.93531,42.86384,64.55594,2.855084,94.47673
2013,Ros,5316,3,N,14,switch,40,NA,12940,115,2,0.3,0.15,0.5,0.05,0.25,0.15,0,18,25,13,5,4,13.94909,178.6882,1.311383,0.7384587,26.13393,202.7143,3.944143,7.974015,319.4663,4.782118,34.12404,52.70288,81.6337,0,94.3318
2013,Ros,5317,3,N,1,TLI,0,607,9040,137,2,0.6,0.09,0.9,0.04,0.2,0.15,0,7,29,12,6,3,17.13073,141.9521,0.8573492,0.4987171,23.23899,158.1887,6.018589,6.949414,263.5648,5.23275,57.2977,42.77631,64.50438,2.308347,94.15986
2013,Ros,5318,3,N,8,rush,40,420,9200,140,4,0.8,0.09,1,0.05,0.14,0.14,0,8,24,11,7,3,19.47698,146.8739,0.6405838,0.2880195,19.82669,155.7209,6.949568,6.653172,262.8674,4.67121,56.2392,43.82727,65.26671,3.676442,94.52671
2013,Ros,5401,4,N,11,rush,160,465,12000,140,8,1,0.06,0.8,0.06,0.16,0.14,0,8,27,17,5,2,19.57703,142.8976,0.8997072,0.6558219,19.05991,132.8795,8.365936,6.842277,250.6707,4.454326,61.2608,41.50721,60.90692,2.135853,94.5514
2013,Ros,5402,4,N,4,TLI,120,759,12260,150,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.92604,141.5014,0.7526058,0.4866689,20.05705,145.5631,6.413483,6.419747,254.2787,3.729189,60.27162,40.38208,62.46127,2.415658,94.48631
2013,Ros,5403,4,N,15,switch,80,NA,13780,120,2,0.4,0.08,0.5,0.05,0.26,0.18,0,18,46,25,10,5,13.94734,183.2616,1.956042,0.4161118,23.60703,196.8842,5.163561,8.108696,319.1197,4.409283,33.41086,53.24545,81.86877,0,94.09245
2013,Ros,5404,4,N,10,rush,120,345,10400,140,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.80842,145.8233,0.7430665,0.4922397,19.20092,138.4283,8.682758,6.889076,251.7624,4.616547,58.08777,42.16164,63.34119,2.527354,94.46912
2013,Ros,5405,4,N,1,TLI,0,540,7880,125,2,0.7,0.08,0.8,0.05,0.18,0.12,0,8,26,16,9,3,18.25848,138.6935,0.7059509,0.53118,22.4294,159.6657,6.035242,6.702846,252.3259,4.359597,59.866,40.70274,63.20533,1.888123,94.36688
2013,Ros,5406,4,N,18,switch,200,NA,13080,130,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.30106,176.0598,1.212184,0.8070451,26.6856,216.053,2.823103,6.415077,331.9012,3.888538,33.22723,54.70229,82.4251,0,94.79176
2013,Ros,5407,4,N,12,rush,200,270,9340,146,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.02532,153.4832,1.115368,0.3542981,21.02009,142.4268,8.318264,7.949089,262.2652,6.173033,54.68551,45.82768,64.11414,6.215311,94.41074
2013,Ros,5408,4,N,6,TLI,200,641,10520,142,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.13997,141.539,0.8898062,0.784066,20.21903,142.3381,7.475132,6.911508,246.2672,3.974767,62.33767,40.15657,59.75904,2.251931,94.60145
2013,Ros,5409,4,N,14,switch,40,NA,11000,115,2,0.3,0.16,0.5,0.05,0.23,0.17,0,16,22,15,6,3,12.56256,176.4793,1.76735,0.871574,27.14673,208.0562,3.614924,8.513485,305.1007,4.367116,36.75945,50.09628,79.15466,0,94.3313
2013,Ros,5410,4,N,7,rush,0,360,7600,130,4,0.6,0.07,0.7,0.05,0.16,0.13,0,7,22,14,7,3,18.79922,142.3469,0.8568367,0.5282617,22.3647,157.3814,6.861094,7.16824,256.5941,5.406143,58.30843,42.59154,63.597,2.605689,94.32749
